"No.","Time","Source","Destination","Protocol","Length","Info"
"1272","2.705292140","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=59417 Win=9617 Len=0 TSval=2474325703 TSecr=519149202"
"1273","2.705296673","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1274","2.705316868","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1275","2.705528948","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=59534 Win=9617 Len=0 TSval=2474325703 TSecr=519149237"
"1276","2.705533306","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1277","2.705618651","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1278","2.705639386","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1279","2.705646076","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=59643 Win=9617 Len=0 TSval=2474325703 TSecr=519149241"
"1280","2.714523097","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1281","2.714755546","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=59696 Win=9617 Len=0 TSval=2474325712 TSecr=519149251"
"1282","2.715312372","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1283","2.716151126","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1284","2.716217606","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1285","2.716349912","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=59854 Win=9617 Len=0 TSval=2474325714 TSecr=519149260"
"1286","2.735613299","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1287","2.735671141","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1288","2.735691401","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"1289","2.735784254","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=60176 Win=9617 Len=0 TSval=2474325733 TSecr=519149270"
"1290","2.744660175","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"1291","2.744704654","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1292","2.744723476","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1293","2.744739523","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1294","2.744756366","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1295","2.744770830","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1296","2.750823912","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=60447 Win=9617 Len=0 TSval=2474325748 TSecr=519149277"
"1297","2.775582558","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1298","2.775702338","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1299","2.775725636","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1300","2.775743578","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1301","2.775760970","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1302","2.775810951","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=60658 Win=9617 Len=0 TSval=2474325773 TSecr=519149300"
"1303","2.784768681","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1304","2.784811995","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1305","2.784828675","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"1306","2.784842669","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"1307","2.784856502","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1308","2.784869956","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1309","2.784883304","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1310","2.784895822","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"1311","2.784908623","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1312","2.789369727","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=61259 Win=9617 Len=0 TSval=2474325787 TSecr=519149304"
"1313","2.793790694","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1314","2.793842917","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1315","2.793861241","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1316","2.793969020","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=61588 Win=9617 Len=0 TSval=2474325792 TSecr=519149336"
"1317","2.802718888","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1318","2.802786096","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1319","2.802810580","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1320","2.802946578","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=61745 Win=9617 Len=0 TSval=2474325801 TSecr=519149340"
"1321","2.811368284","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1322","2.811407766","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1323","2.817184631","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=61798 Win=9617 Len=0 TSval=2474325815 TSecr=519149350"
"1324","2.820501504","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1325","2.829524843","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1326","2.829564259","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1327","2.829595278","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=61955 Win=9617 Len=0 TSval=2474325827 TSecr=519149358"
"1328","2.839277983","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1329","2.839331362","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1330","2.839351711","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1331","2.839367713","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"1332","2.839383600","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"1333","2.839399919","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"1334","2.839415597","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1335","2.839604286","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=62450 Win=9617 Len=0 TSval=2474325837 TSecr=519149370"
"1336","2.847478575","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1337","2.847528820","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1338","2.847541851","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1339","2.847671575","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=62600 Win=9617 Len=0 TSval=2474325845 TSecr=519149380"
"1340","2.865603639","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1341","2.865645037","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1342","2.865655860","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1343","2.865664555","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1344","2.865672757","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1345","2.865688496","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=62811 Win=9617 Len=0 TSval=2474325863 TSecr=519149398"
"1346","2.874844255","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1347","2.874943358","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1348","2.874962601","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1349","2.874974544","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1350","2.875021667","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1351","2.875047133","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=63183 Win=9617 Len=0 TSval=2474325873 TSecr=519149402"
"1352","2.883418189","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1353","2.883435864","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"1354","2.883445165","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"1355","2.883454181","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"1356","2.889299611","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=63425 Win=9617 Len=0 TSval=2474325887 TSecr=519149420"
"1357","2.892455716","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1358","2.892560956","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1359","2.892618936","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=63721 Win=9617 Len=0 TSval=2474325890 TSecr=519149436"
"1360","2.901878613","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1361","2.901925028","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1362","2.901937632","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1363","2.901958049","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1364","2.901967274","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1365","2.902242349","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=63947 Win=9617 Len=0 TSval=2474325900 TSecr=519149437"
"1366","2.906549141","fe80::216:3eff:fedf:6c0f","ff02::fb","MDNS","108","Standard query 0x0000 PTR _services._dns-sd._udp.local, ""QM"" question"
"1367","2.910228815","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1368","2.910249849","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1369","2.910259020","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"1370","2.919248636","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1371","2.919263951","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1372","2.923126166","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=121 Ack=64128 Win=9617 Len=0 TSval=2474325921 TSecr=519149450"
"1373","2.923268590","10.244.105.1","10.76.105.1","MAVLink 2.0","87","HEARTBEAT"
"1374","2.929314111","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1375","2.929353600","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1376","2.929442314","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=64445 Win=9617 Len=0 TSval=2474325927 TSecr=519149462"
"1377","2.937407380","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1378","2.937477911","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"1379","2.937491799","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"1380","2.937502298","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1381","2.937519390","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1382","2.937879373","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=64651 Win=9617 Len=0 TSval=2474325936 TSecr=519149471"
"1383","2.946384949","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1384","2.946400378","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1385","2.946409306","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1386","2.946679303","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=64793 Win=9617 Len=0 TSval=2474325944 TSecr=519149479"
"1387","2.955334022","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1388","2.955356791","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1389","2.955499954","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=64877 Win=9617 Len=0 TSval=2474325953 TSecr=519149498"
"1390","2.964998698","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1391","2.965018742","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1392","2.965030682","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1393","2.968008604","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=65004 Win=9617 Len=0 TSval=2474325966 TSecr=519149499"
"1394","2.973772712","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1395","2.973917595","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1396","2.973960767","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"1397","2.974323254","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=65354 Win=9617 Len=0 TSval=2474325972 TSecr=519149503"
"1398","2.982497101","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1399","2.982541176","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1400","2.982690340","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=65438 Win=9617 Len=0 TSval=2474325980 TSecr=519149520"
"1401","2.992442238","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1402","2.992488048","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1403","2.992499415","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"1404","2.992626327","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=65561 Win=9617 Len=0 TSval=2474325990 TSecr=519149520"
"1405","3.001630931","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1406","3.001725885","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1407","3.001794961","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1408","3.001814859","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=65857 Win=9617 Len=0 TSval=2474325999 TSecr=519149536"
"1409","3.001833300","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1410","3.001923556","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1411","3.001931841","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=65930 Win=9617 Len=0 TSval=2474326000 TSecr=519149536"
"1412","3.001942288","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1413","3.001982032","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=66048 Win=9617 Len=0 TSval=2474326000 TSecr=519149540"
"1414","3.010416109","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1415","3.010436225","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1416","3.012876937","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=66101 Win=9617 Len=0 TSval=2474326011 TSecr=519149550"
"1417","3.019950386","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1418","3.028187447","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1419","3.028359507","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=66185 Win=9617 Len=0 TSval=2474326026 TSecr=519149558"
"1420","3.028359934","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1421","3.037592999","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1422","3.037632277","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1423","3.037642645","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1424","3.037650853","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"1425","3.037659192","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"1426","3.037667424","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"1427","3.037675666","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1428","3.037768668","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=66745 Win=9617 Len=0 TSval=2474326035 TSecr=519149559"
"1429","3.046930568","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1430","3.046971291","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"1431","3.046982183","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1432","3.046990632","10.76.105.1","10.244.105.1","MAVLink 2.0","98","VIBRATION"
"1433","3.046999493","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1434","3.047117676","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=66980 Win=9617 Len=0 TSval=2474326045 TSecr=519149580"
"1435","3.055293227","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1436","3.055317781","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1437","3.055327152","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1438","3.055335174","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1439","3.056556501","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=67161 Win=9617 Len=0 TSval=2474326054 TSecr=519149598"
"1440","3.064389714","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1441","3.064418435","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1442","3.064429649","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1443","3.064439183","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1444","3.064444923","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=67434 Win=9615 Len=0 TSval=2474326062 TSecr=519149599"
"1445","3.064624715","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=67522 Win=9617 Len=0 TSval=2474326062 TSecr=519149602"
"1446","3.073274523","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"1447","3.082520636","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1448","3.082545880","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=67616 Win=9617 Len=0 TSval=2474326080 TSecr=519149617"
"1449","3.091188269","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1450","3.091203766","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1451","3.091207580","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"1452","3.091285115","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=67791 Win=9617 Len=0 TSval=2474326089 TSecr=519149619"
"1453","3.100261592","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1454","3.100283925","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1455","3.100287703","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1456","3.100290579","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1457","3.100293644","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1458","3.100296511","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1459","3.100299454","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"1460","3.100323170","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=68290 Win=9617 Len=0 TSval=2474326098 TSecr=519149636"
"1461","3.109311555","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1462","3.109329866","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"1463","3.109333542","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"1464","3.109339156","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=68350 Win=9617 Len=0 TSval=2474326107 TSecr=519149647"
"1465","3.117941337","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1466","3.117968596","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1467","3.117970027","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=68419 Win=9617 Len=0 TSval=2474326116 TSecr=519149650"
"1468","3.126989628","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"1469","3.127007290","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"1470","3.129776246","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=68780 Win=9617 Len=0 TSval=2474326127 TSecr=519149659"
"1471","3.136201953","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"1472","3.136217762","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"1473","3.136221812","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"1474","3.136225460","10.76.105.1","10.244.105.1","MAVLink 2.0","80","EXTENDED_SYS_STATE"
"1475","3.136228700","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1476","3.136231887","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1477","3.136244666","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=69000 Win=9617 Len=0 TSval=2474326134 TSecr=519149670"
"1478","3.145918972","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1479","3.145961493","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"1480","3.145979443","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"1481","3.151611399","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=69143 Win=9617 Len=0 TSval=2474326149 TSecr=519149680"
"1482","3.154436516","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"1483","3.154494863","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"1484","3.154516385","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"1485","3.154523742","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=142 Ack=69227 Win=9617 Len=0 TSval=2474326152 TSecr=519149699"
"1486","3.163410856","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
